ingredient_id,name,normalized_name,recipe_ids,recipe_count
1230,소금,소금,"[7016862, 7016872, 7016873, 7016893, 7016895, 7016902, 7016926, 7016948, 7016952, 7016963, 7016973, 7016993, 7017007, 7017009, 7017015, 7017024, 7017025, 7017039, 7017066, 7017071, 7017079, 7017089, 7017096, 7017106, 7017112, 7017125, 7017170, 7017180, 7017183, 7017197, 7017198, 7017200, 7017225, 7017250, 7017253, 7017255, 7017289, 7017300, 7017353, 7017357, 7017386, 7017388, 7017395, 7017403, 7017413, 7017433, 7017450, 7017458, 7017464, 7017465, 7017467, 7017471, 7017477, 7017484, 7017499, 7017519, 7017526, 7017537, 7017562, 7017565, 7017594, 7017596, 7017602, 7017606, 7017617, 7017630, 7017663, 7017666, 7017692, 7017694, 7017697, 7017735, 7017743, 7017747, 7017773, 7017780, 7017798, 7017809, 7017810, 7017812, 7017859, 7017877, 7017925, 7017948, 7017959, 7017970, 7017980, 7017981, 7018012, 7018022, 7018023, 7018034, 7018038, 7018039, 7018059, 7018065, 7018072, 7018075, 7018078, 7018093, 7018096, 7018104, 7018129, 7018162, 7018188, 7018197, 7018199, 7018219, 7018243, 7018252, 7018258, 7018264, 7018265, 7018288, 7018309, 7018313, 7018317, 7018321, 7018339, 7018399, 7018446, 7018452, 7018456, 7018458, 7018479, 7018490, 7018499, 7018515, 7018518, 7018522, 7018525, 7018537, 7018556, 7018562, 7018563, 7018569, 7018572, 7018596, 7018627, 7018636, 7018638, 7018657, 7018661, 7018676, 7018695, 7018701, 7018739, 7018740, 7018763, 7018818, 7018819, 7018825, 7018829, 7018848, 7018851, 7018855, 7018889, 7018890, 7018922, 7018928, 7018950, 7018961, 7018980, 7018991, 7019019, 7019044, 7019063, 7019064, 7019078, 7019093, 7019123, 7019163, 7019189, 7019199, 7019203, 7019212, 7019214, 7019235, 7019268, 7019279, 7019281, 7019288, 7019306, 7019325, 7019362, 7019368, 7019371, 7019387, 7019396, 7019402, 7019408, 7019412, 7019418, 7019422, 7019424, 7019434, 7019455, 7019461, 7019465, 7019468, 7019470, 7019486, 7019497, 7019502, 7019524, 7019527, 7019538, 7019555, 7019584, 7019586, 7019601, 7019604, 7019623, 7019628, 7019630, 7019657, 7019667, 7019668, 7019693, 7019706, 7019720, 7019733, 7019735, 7019751, 7019754, 7019777, 7019810, 7019815, 7019827, 7019840, 7019874, 7019883, 7019886, 7019890, 7019892, 7019922, 7019923, 7019931, 7019936, 7019949, 7019955, 7019963, 7019974, 7019979, 7019996, 7020030, 7020048, 7020097, 7020109, 7020111, 7020135, 7020148, 7020150, 7020163, 7020179, 7020198, 7020210, 7020218, 7020224, 7020229, 7020269, 7020284, 7020309, 7020339, 7020363, 7020393, 7020411, 7020412, 7020423, 7020429, 7020458, 7020461, 7020499, 7020503, 7020508, 7020512, 7020521, 7020523, 7020525, 7020538, 7020544, 7020551, 7020556, 7020558, 7020559, 7020565, 7020594, 7020595, 7020599, 7020606, 7020609, 7020614, 7020615, 7020620, 7020629, 7020632, 7020667, 7020673, 7020689, 7020715, 7020738, 7020748, 7020765, 7020782, 7020802, 7020805, 7020808, 7020810, 7020811, 7020841, 7020842, 7020848, 7020868, 7020873, 7020883, 7020894, 7020912, 7020913, 7020915, 7020922, 7020958, 7020964, 7020969, 7020975, 7021009, 7021011, 7021024, 7021028, 7021064, 7021078, 7021080, 7021084, 7021094, 7021106, 7021110, 7021114, 7021150, 7021155, 7021164, 7021166, 7021167, 7021210, 7021219, 7021229, 7021230, 7021231, 7021257, 7021267, 7021269, 7021278, 7021280, 7021282, 7021283, 7021288, 7021293, 7021324, 7021327, 7021330, 7021337, 7021340, 7021347, 7021350, 7021352, 7021359, 7021366, 7021371, 7021373, 7021386, 7021405, 7021407, 7021409, 7021423, 7021425, 7021433, 7021434, 7021469, 7021470, 7021472, 7021482, 7021499, 7021526, 7021535, 7021538, 7021548, 7021551, 7021565, 7021593, 7021598, 7021612, 7021622, 7021624, 7021640, 7021643, 7021776, 7021836, 7021867, 7021883, 7021885, 7021886, 7021899, 7021936, 7021953, 7021957, 7022011, 7022070, 7022121, 7022122, 7022125, 7022129, 7022165, 7022180, 7022205, 7022215, 7022216, 7022217, 7022220, 7022234, 7022239, 7022249, 7022270, 7022279, 7022297, 7022312, 7022332, 7022350, 7022356, 7022364, 7022365, 7022373, 7022387, 7022396, 7022422, 7022445, 7022454, 7022455, 7022490, 7022526, 7022592, 7022604, 7022627, 7022630, 7022633, 7022649, 7022667, 7022668, 7022675, 7022731, 7022756, 7022769, 7022775, 7022790, 7022803, 7022828, 7022847, 7022875, 7022876, 7022915, 7022935, 7022937, 7023004, 7023005, 7023026, 7023050, 7023063, 7023064, 7023077, 7023085, 7023132, 7023146, 7023252, 7023264, 7023308, 7023311, 7023330, 7023359, 7023391, 7023394, 7023416, 7023423, 7023432, 7023496, 7023511, 7023526, 7023533, 7023557, 7023565, 7023568, 7023572, 7023588, 7023607, 7023640, 7023697, 7023722, 7023727, 7023839, 7023842, 7023868, 7023902, 7023921, 7023952, 7024002, 7024011, 7024033, 7024045, 7024050, 7024130, 7024133, 7024137, 7024198, 7024201, 7024235, 7024245, 7024270, 7024271, 7024273, 7024274, 7024280, 7024299, 7024378, 7024426, 7024441, 7024442, 7024475, 7024508, 7024580, 7024594, 7024609, 7024610, 7024655, 7024671, 7024743, 7024772, 7024792, 7024819, 7024825, 7024842, 7025023, 7025027, 7025044, 7025081, 7025083, 7025096, 7025102, 7025108, 7025109, 7025135, 7025172, 7025181, 7025216, 7025256, 7025262, 7025303, 7025305, 7025314, 7025366, 7025403, 7025415, 7025425, 7025468, 7025469, 7025494, 7025500, 7025501, 7025522, 7025577, 7025589, 7025679, 7025686, 7025702, 7025703, 7025738, 7025744, 7025805, 7025806, 7025854, 7025878, 7025965, 7026006, 7026010, 7026025, 7026038, 7026047, 7026049, 7026064, 7026075, 7026099, 7026109, 7026126, 7026187, 7026218, 7026238, 7026239, 7026261, 7026263, 7026278, 7026347, 7026371, 7026460, 7026479, 7026503, 7026550, 7026552, 7026555, 7026571, 7026599, 7026609, 7026611, 7026655, 7026666, 7026699, 7026760, 7026793, 7026797, 7026832, 7026845, 7026933, 7026978, 7027076, 7027077, 7027088, 7027097, 7027105, 7027116, 7027150, 7027151, 7027158, 7027217, 7027225, 7027304, 7027314, 7027340, 7027348, 7027433, 7027453, 7027458, 7027464, 7027484, 7027505, 7027511, 7027520, 7027523, 7027524, 7027545, 7027576, 7027624, 7027626, 7027667, 7027674, 7027688, 7027719, 7027731, 7027810, 7027835, 7027851, 7027864, 7027866, 7027913, 7027916, 7027932, 7028005, 7028016, 7028091, 7028099, 7028126, 7028151, 7028158, 7028185, 7028221, 7028248, 7028262, 7028279, 7028286, 7028288, 7028313, 7028329, 7028351, 7028386, 7028391, 7028402, 7028418, 7028429, 7028451, 7028454, 7028463, 7028484, 7028513, 7028551, 7028552, 7028554, 7028555, 7028577, 7028590, 7028629, 7028648, 7028673, 7028675, 7028701, 7028715, 7028803, 7028812, 7028822, 7028824, 7028890, 7028893, 7028955, 7028974, 7028978, 7029000, 7029004, 7029027, 7029028, 7029048, 7029072, 7029081, 7029088, 7029091, 7029101, 7029104, 7029118, 7029159, 7029167, 7029174, 7029187, 7029194, 7029198, 7029209, 7029210, 7029227, 7029238, 7029254, 7029264, 7029266, 7029294, 7029307, 7029308, 7029341, 7029375, 7029388, 7029390, 7029415, 7029434, 7029436, 7029481, 7029505, 7029525, 7029527, 7029571, 7029576, 7029648, 7029655, 7029733, 7029812, 7029823, 7029877, 7029891, 7029908, 7029992, 7030000, 7030053, 7030054, 7030153, 7030191, 7030242, 7030363, 7030368, 7030392, 7030403, 7030404, 7030482, 7030548, 7030553, 7030589, 7030595, 7030618, 7030635, 7030678, 7030688, 7030707, 7030726, 7030727, 7030761, 7030786, 7030903, 7030917, 7030922, 7030961, 7030982, 7030999, 7031037, 7031064, 7031104, 7031128, 7031138, 7031141, 7031213, 7031282, 7031284, 7031297, 7031349, 7031374, 7031387, 7031399, 7031400, 7031468, 7031471, 7031472, 7031507, 7031515, 7031528, 7031530, 7031605, 7031635, 7031686, 7031728, 7031732, 7031762, 7031817, 7031836, 7031913, 7031920, 7031967, 7032030, 7032151, 7032237, 7032267, 7032380, 7032383, 7032411, 7032417, 7032449, 7032529, 7032568, 7032645, 7032652, 7032853, 7032886, 7032900, 7032906, 7033082, 7033092, 7033205, 7033208, 7033242, 7033302, 7033333, 7033354, 7033370, 7033415, 7033482, 7033608, 7033638, 7033640, 7033714, 7033945, 7033948, 7034017, 7034057, 7034129, 7034196, 7034220, 7034323, 7034394, 7034540, 7034551, 7034569, 7034812, 7035001, 7035091, 7035093, 7035099, 7035117, 7035245, 7035394, 7035396, 7035451, 7035511, 7035687, 7035773, 7035850, 7035927, 7036041, 7036177, 7036254, 7036313, 7036414, 7036425, 7036529, 7036571, 7036609, 7036692, 7036835, 7036849, 7037306, 7037331, 7037475, 7037576, 7037881, 7038089, 7038236, 7038242, 7038439, 7038509, 7038712, 7038916, 7039262, 7039957, 7040047, 7040500, 7040504, 7040988]",910
1231,소금간,소금간,[7020180],1
1232,소금 데치기용,소금데치기용,[7023456],1
1233,소금장,소금장,[7021544],1
1234,소금 후추,소금후추,"[7020509, 7023604]",2
1235,소꼬리,소꼬리,"[7020237, 7034080]",2
1236,소라 젓,소라젓,[7025085],1
1237,소면,소면,"[7018636, 7019461, 7020937, 7022241, 7022624, 7023545, 7025286, 7026263, 7026371, 7026776, 7026921, 7027282, 7028276, 7028510, 7028725, 7028804, 7028897, 7029614, 7030859, 7031537, 7032290, 7033513, 7033617, 7034080, 7035545]",25
1238,소바 면,소바면,[7018347],1
1239,소세지,소세지,"[7017270, 7017273, 7017386, 7018111, 7019147, 7021882, 7022000, 7025256, 7026239, 7030415]",10
1240,소스,소스,"[7025979, 7032299, 7036041]",3
1241,소시지,소시지,"[7017014, 7017660, 7020804, 7020874, 7022639, 7025442]",6
1242,소알꼬리,소알꼬리,"[7023263, 7023266]",2
1243,소양,소양,[7025141],1
1244,소주,소주,"[7017034, 7017181, 7017192, 7017210, 7017470, 7017569, 7018567, 7018763, 7018786, 7018851, 7019196, 7019205, 7019353, 7019443, 7019669, 7019851, 7020008, 7020102, 7020103, 7020303, 7020398, 7020427, 7020556, 7021080, 7021194, 7021319, 7021400, 7021436, 7021645, 7022249, 7022695, 7023423, 7023457, 7023713, 7023754, 7024115, 7024121, 7024211, 7024426, 7024494, 7024846, 7025079, 7025256, 7025591, 7025690, 7025856, 7026182, 7026787, 7026797, 7026862, 7027002, 7027364, 7027626, 7027810, 7028706, 7028764, 7028784, 7029101, 7029686, 7029898, 7029987, 7030390, 7030482, 7030489, 7030945, 7031792, 7031909, 7032421, 7033069, 7034112, 7034821, 7035239, 7035921, 7038839, 7038993]",75
1245,손두부,손두부,[7025810],1
1246,손질고등어,손질고등어,[7016900],1
1247,손질 멸치,손질멸치,[7027536],1
1248,손질 쪽파,손질쪽파,[7038843],1
1249,손질한 대파,손질한대파,[7030054],1
1250,손질한 멸치,손질한멸치,[7019217],1
1251,손질한 미역귀,손질한미역귀,[7020304],1
1252,손질한 부추,손질한부추,[7029982],1
1253,손질한 체리,손질한체리,[7040587],1
1254,솔티드 카라멜시럽,솔티드카라멜시럽,[7032522],1
1255,솔티카라멜 시럽,솔티카라멜시럽,[7029252],1
1256,송송썬대파,송송썬대파,"[7020738, 7035858]",2
1257,송송 썬 쪽파,송송썬쪽파,[7022079],1
1258,송송썬파,송송썬파,[7018161],1
1259,송이버섯,송이버섯,[7021421],1
1260,송화버섯,송화버섯,[7027523],1
1261,쇠고기,쇠고기,"[7019630, 7020210]",2
1262,쇠고기다시다,쇠고기다시다,"[7025406, 7028046]",2
1263,수박,수박,"[7021375, 7026038, 7028590, 7030274]",4
1264,수육,수육,[7026921],1
1265,수육삶은 육수,수육삶은육수,[7018622],1
1266,수제비,수제비,[7018266],1
1267,숙주,숙주,"[7016873, 7017147, 7017353, 7017513, 7017655, 7017865, 7018221, 7018288, 7018347, 7018506, 7018574, 7018663, 7018740, 7018951, 7019402, 7019418, 7019706, 7019856, 7020057, 7020113, 7020127, 7020309, 7020449, 7020525, 7022215, 7022249, 7022859, 7023126, 7023404, 7023930, 7024133, 7024475, 7024963, 7025002, 7025403, 7026169, 7026304, 7026921, 7028399, 7029113, 7030046, 7030618, 7031064, 7035093, 7035497, 7035971]",46
1268,숙주나물,숙주나물,"[7017617, 7018382, 7018791, 7018901, 7018993, 7019601, 7019785, 7019812, 7019998, 7020167, 7020874, 7021349, 7021870, 7025899, 7029085, 7033374, 7034277]",17
1269,숙주 숙주,숙주숙주,[7017079],1
1270,순 닭가슴살,순닭가슴살,[7020521],1
1271,순대,순대,"[7017021, 7020003, 7020104, 7020288, 7025680, 7031345, 7035858, 7036571]",8
1272,순대 내장,순대내장,[7020288],1
1273,순두부,순두부,"[7017596, 7017643, 7017646, 7017821, 7018022, 7018195, 7018332, 7018374, 7018719, 7018848, 7018897, 7019143, 7019190, 7019210, 7019874, 7020106, 7020372, 7020802, 7021869, 7022605, 7022747, 7022915, 7023452, 7025093, 7027545, 7027713, 7028675, 7028773, 7029648, 7030617, 7032073, 7033090, 7035206]",33
1274,순살고등어,순살고등어,"[7017864, 7020738]",2
1275,순살 닭고기,순살닭고기,[7026905],1
1276,순살동태큐브 밥,순살동태큐브밥,[7018950],1
1277,술,술,"[7016814, 7017382, 7020389, 7020705, 7022437, 7026518, 7028605, 7029022]",8
1278,슈가파우더,슈가파우더,"[7017413, 7017952, 7019888, 7022279, 7022790, 7025181, 7026025, 7029181, 7031762]",9
1279,슈레드치즈,슈레드치즈,[7021885],1
1280,슈크림파우더,슈크림파우더,"[7018976, 7022874, 7032973]",3
1281,스끼야끼간장,스끼야끼간장,[7019196],1
1282,스리라차,스리라차,"[7025102, 7030757]",2
1283,스리라차소스,스리라차소스,"[7017140, 7020314, 7020524, 7021155, 7025102]",5
1284,스위트칠리소스,스위트칠리소스,[7017097],1
1285,스위트콘,스위트콘,"[7022000, 7023252, 7024672, 7027097, 7028892, 7030000]",6
1286,스지,스지,[7026504],1
1287,스테비아,스테비아,"[7020260, 7021735, 7022883, 7025588, 7027154, 7027453, 7027557, 7029187, 7030258, 7032111]",10
1288,스테비아 방울토마토,스테비아방울토마토,[7034265],1
1289,스테비아 설탕,스테비아설탕,[7020523],1
1290,스트링치즈,스트링치즈,"[7020559, 7021088]",2
1291,스틱 육수,스틱육수,[7018975],1
1292,스파게티,스파게티,[7017313],1
1293,스파게티면,스파게티면,"[7017106, 7017403, 7017692, 7018201, 7020033, 7020046, 7022079, 7022639, 7026699, 7028221, 7031732]",11
1294,스파게티소스,스파게티소스,"[7018201, 7025678]",2
1295,스파게티 토마토소스,스파게티토마토소스,[7029901],1
1296,스팸,스팸,"[7016898, 7017316, 7017347, 7017602, 7017838, 7017972, 7017977, 7018096, 7018861, 7018908, 7019621, 7019890, 7020145, 7020512, 7020583, 7020587, 7020960, 7021009, 7021162, 7021552, 7021569, 7021925, 7022212, 7023781, 7023915, 7024048, 7025256, 7025442, 7025589, 7025671, 7026049, 7026699, 7026723, 7026762, 7026987, 7026991, 7027946, 7028655, 7029004, 7029436, 7029669, 7032092, 7033090, 7033773, 7033948, 7034003, 7034386, 7035757]",48
1297,스프라우드,스프라우드,[7034040],1
1298,스프라우드 바닐라,스프라우드바닐라,[7035783],1
1299,스프라우드바리스타,스프라우드바리스타,[7037384],1
1300,스프라우드 초코맛,스프라우드초코맛,[7034464],1
1301,스프레이휘핑크림,스프레이휘핑크림,"[7018920, 7021803]",2
1302,스프카레농축,스프카레농축,[7029881],1
1303,스피아민트,스피아민트,[7027076],1
1304,슬라이드치즈,슬라이드치즈,[7029358],1
1305,슬라이스 건표고,슬라이스건표고,[7027089],1
1306,슬라이스마늘,슬라이스마늘,[7018301],1
1307,슬라이스아몬드,슬라이스아몬드,[7029068],1
1308,슬라이스 올리브,슬라이스올리브,[7017620],1
1309,슬라이스 체다치즈,슬라이스체다치즈,"[7017850, 7019777]",2
1310,슬라이스 체더치즈,슬라이스체더치즈,[7019693],1
1311,슬라이스치즈,슬라이스치즈,"[7016948, 7017014, 7017386, 7018818, 7019502, 7021210, 7021280, 7021327, 7022184, 7022465, 7023548, 7025256, 7026699, 7027524, 7034520]",15
1312,슬라이스햄,슬라이스햄,"[7017383, 7017484, 7018734, 7019502, 7020140, 7025027, 7028391]",7
1313,습식 쌀가루,습식쌀가루,[7023359],1
1314,습식찹쌀가루,습식찹쌀가루,[7018829],1
1315,시금치,시금치,"[7017031, 7017183, 7017253, 7017809, 7017925, 7018243, 7018329, 7018458, 7019614, 7020508, 7020568, 7020614, 7020703, 7020864, 7021333, 7021499, 7022775, 7024207, 7025806, 7027866, 7028555, 7028701, 7028824, 7029070, 7031147]",25
1316,시금치 나물,시금치나물,"[7019785, 7021901]",2
1317,시금치 무침,시금치무침,"[7021011, 7029527]",2
1318,시나몬가루,시나몬가루,"[7018598, 7018961, 7020675, 7023984, 7024229, 7027458, 7028890, 7030188, 7035495, 7036254]",10
1319,시나몬 스틱,시나몬스틱,"[7017177, 7023398]",2
1320,시나몬파우더,시나몬파우더,"[7017154, 7017263, 7017553, 7018027, 7018081, 7018428, 7019888, 7021230, 7022184, 7022350, 7022790, 7023398, 7026113, 7026216, 7028434, 7028812, 7029181, 7029318, 7030620, 7030703, 7032449, 7032973, 7035783, 7036810, 7037689]",25
1321,시래기,시래기,"[7024121, 7025402, 7025690, 7026354]",4
1322,시래기 삶은것,시래기삶은것,[7020474],1
1323,시럽,시럽,[7033038],1
1324,시판 곰탕 육수,시판곰탕육수,[7017034],1
1325,시판 나시고랭 양념,시판나시고랭양념,[7019812],1
1326,시판 냉면육수,시판냉면육수,[7027899],1
1327,시판 된장,시판된장,"[7019671, 7020278]",2
1328,시판 사골육수,시판사골육수,[7021569],1
1329,시판 소갈비 소스,시판소갈비소스,[7018243],1
1330,시판 어묵탕,시판어묵탕,[7021504],1
1331,시판용 냉면육수,시판용냉면육수,[7021444],1
1332,시판용 누룽지,시판용누룽지,[7027101],1
1333,시판용 유부초밥,시판용유부초밥,[7029004],1
1334,시판 토마토소스,시판토마토소스,[7025305],1
1335,식물성 오일,식물성오일,[7022463],1
1336,식물성 휘핑크림,식물성휘핑크림,"[7036104, 7036692]",2
1337,식빵,식빵,"[7017052, 7017194, 7017270, 7017361, 7017553, 7017788, 7018675, 7018818, 7019169, 7019834, 7019963, 7021327, 7021372, 7021598, 7022133, 7022217, 7022790, 7022981, 7024229, 7025027, 7026021, 7026550, 7028410, 7028487, 7028702, 7028955, 7029091, 7029823, 7029923, 7029992, 7030342, 7031195, 7035645, 7038089]",34
1338,식용류,식용류,[7018017],1
1339,식용유,식용유,"[7016837, 7016873, 7016895, 7016898, 7017014, 7017021, 7017039, 7017086, 7017112, 7017115, 7017173, 7017180, 7017183, 7017225, 7017250, 7017253, 7017297, 7017382, 7017383, 7017441, 7017463, 7017499, 7017520, 7017526, 7017598, 7017600, 7017617, 7017630, 7017658, 7017660, 7017753, 7017757, 7017773, 7017780, 7017795, 7017811, 7017834, 7017835, 7017838, 7017865, 7017955, 7017964, 7017978, 7017995, 7018162, 7018171, 7018210, 7018243, 7018264, 7018265, 7018278, 7018313, 7018325, 7018345, 7018479, 7018480, 7018524, 7018527, 7018535, 7018562, 7018638, 7018641, 7018657, 7018663, 7018678, 7018717, 7018727, 7018734, 7018739, 7018741, 7018747, 7018825, 7018846, 7018853, 7018861, 7018873, 7018922, 7018967, 7018991, 7019007, 7019045, 7019111, 7019120, 7019125, 7019126, 7019163, 7019165, 7019189, 7019200, 7019207, 7019209, 7019212, 7019279, 7019326, 7019371, 7019414, 7019430, 7019434, 7019442, 7019455, 7019485, 7019554, 7019579, 7019580, 7019591, 7019601, 7019630, 7019695, 7019722, 7019729, 7019753, 7019812, 7019815, 7019828, 7019892, 7019911, 7019939, 7019945, 7019983, 7020015, 7020052, 7020068, 7020106, 7020127, 7020145, 7020148, 7020180, 7020250, 7020283, 7020304, 7020317, 7020332, 7020402, 7020477, 7020481, 7020521, 7020538, 7020544, 7020551, 7020587, 7020591, 7020609, 7020615, 7020620, 7020641, 7020705, 7020716, 7020739, 7020741, 7020764, 7020801, 7020808, 7020842, 7020873, 7020896, 7020980, 7021011, 7021079, 7021084, 7021092, 7021140, 7021164, 7021167, 7021262, 7021263, 7021272, 7021283, 7021308, 7021319, 7021338, 7021347, 7021364, 7021373, 7021385, 7021411, 7021418, 7021423, 7021470, 7021472, 7021513, 7021532, 7021548, 7021556, 7021561, 7021566, 7021602, 7021622, 7021623, 7021652, 7021840, 7021873, 7021875, 7021886, 7021971, 7021979, 7022040, 7022133, 7022165, 7022205, 7022212, 7022297, 7022352, 7022434, 7022454, 7022455, 7022490, 7022515, 7022548, 7022569, 7022605, 7022684, 7022731, 7022747, 7022803, 7022887, 7022899, 7022910, 7022915, 7022933, 7023030, 7023166, 7023244, 7023394, 7023395, 7023404, 7023475, 7023477, 7023542, 7023545, 7023588, 7023591, 7023915, 7023955, 7024047, 7024048, 7024075, 7024245, 7024580, 7024622, 7024633, 7024692, 7024697, 7024705, 7024733, 7024883, 7025007, 7025034, 7025093, 7025182, 7025231, 7025373, 7025399, 7025415, 7025431, 7025469, 7025626, 7025688, 7025702, 7025703, 7025718, 7025730, 7025746, 7025830, 7025891, 7025918, 7026006, 7026047, 7026049, 7026218, 7026239, 7026245, 7026299, 7026439, 7026479, 7026482, 7026668, 7026696, 7026723, 7026789, 7026845, 7026854, 7026873, 7026919, 7026983, 7027000, 7027033, 7027048, 7027153, 7027181, 7027206, 7027279, 7027340, 7027433, 7027523, 7027545, 7027589, 7027642, 7027746, 7027778, 7027796, 7027851, 7027913, 7027916, 7027946, 7028073, 7028151, 7028170, 7028173, 7028199, 7028206, 7028330, 7028339, 7028410, 7028454, 7028479, 7028484, 7028549, 7028554, 7028564, 7028605, 7028621, 7028655, 7028713, 7028792, 7028802, 7028890, 7029000, 7029004, 7029018, 7029048, 7029049, 7029068, 7029104, 7029131, 7029175, 7029176, 7029227, 7029266, 7029292, 7029294, 7029315, 7029317, 7029436, 7029451, 7029527, 7029534, 7029571, 7029799, 7029840, 7029891, 7029895, 7029963, 7029966, 7029982, 7030000, 7030125, 7030140, 7030323, 7030605, 7030724, 7030737, 7030896, 7030903, 7030931, 7030960, 7031227, 7031254, 7031341, 7031342, 7031344, 7031374, 7031387, 7031404, 7031407, 7031570, 7031744, 7031860, 7031863, 7031885, 7031913, 7032112, 7032133, 7032159, 7032246, 7032279, 7032375, 7032383, 7032499, 7032529, 7032546, 7032568, 7032906, 7033092, 7033205, 7033209, 7033237, 7033257, 7033433, 7033482, 7033539, 7034045, 7034057, 7034196, 7034273, 7034323, 7034360, 7034932, 7035117, 7035215, 7035436, 7035661, 7035665, 7035824, 7035826, 7035850, 7035921, 7036041, 7036368, 7036414, 7036433, 7036609, 7036666, 7036737, 7036890, 7037175, 7037848, 7038712, 7040047]",428
